transect_id,domain_number,lrr_m_yr,unc_m_yr,r_squared,n_obs,start_date,end_date,position_start_m,n_start,position_end_m,n_end,projected_change_m,projected_unc_m,observed_change_m,observed_minus_projected_m,window,lrr_window,span_years
usa_NC_0036_0084,87,-0.0323,0.1387,0.0003,607,1996-01-26,2024-12-08,87.7500,12,52.5957,23,-0.4522,1.9418,-35.1543,-34.7021,1996_2010,1996_2024,14
usa_NC_0036_0085,87,0.0665,0.1312,0.0016,610,1996-01-26,2024-12-08,82.0308,13,52.6478,23,0.9310,1.8368,-29.3829,-30.3139,1996_2010,1996_2024,14
usa_NC_0036_0086,87,0.1487,0.1319,0.0081,605,1996-01-26,2024-12-08,74.1538,13,48.9000,23,2.0818,1.8466,-25.2538,-27.3356,1996_2010,1996_2024,14
usa_NC_0036_0087,87,0.2585,0.1345,0.0231,603,1996-01-26,2024-12-08,68.8462,13,44.5783,23,3.6190,1.8830,-24.2679,-27.8869,1996_2010,1996_2024,14
usa_NC_0036_0088,87,0.3622,0.1346,0.0442,606,1996-01-26,2024-12-08,67.2154,13,42.2304,23,5.0708,1.8844,-24.9849,-30.0557,1996_2010,1996_2024,14
usa_NC_0036_0089,87,0.4247,0.1323,0.0612,612,1996-01-26,2024-12-08,62.1923,13,39.1409,22,5.9458,1.8522,-23.0514,-28.9972,1996_2010,1996_2024,14
usa_NC_0036_0090,88,0.5456,0.1330,0.0948,622,1996-01-26,2024-12-08,57.0154,13,39.5190,21,7.6384,1.8620,-17.4963,-25.1347,1996_2010,1996_2024,14
usa_NC_0036_0091,88,0.7005,0.1382,0.1394,614,1996-01-26,2024-12-08,57.5000,13,47.0176,17,9.8070,1.9348,-10.4824,-20.2894,1996_2010,1996_2024,14
usa_NC_0036_0092,88,0.8029,0.1429,0.1654,616,1996-01-26,2024-12-08,59.7077,13,50.3526,19,11.2406,2.0006,-9.3551,-20.5957,1996_2010,1996_2024,14
usa_NC_0036_0093,88,0.8692,0.1524,0.1692,618,1996-01-26,2024-12-08,58.9538,13,47.4211,19,12.1688,2.1336,-11.5328,-23.7016,1996_2010,1996_2024,14
usa_NC_0036_0094,88,0.9791,0.1544,0.2004,621,1996-01-26,2024-12-08,56.5231,13,42.7632,19,13.7074,2.1616,-13.7599,-27.4673,1996_2010,1996_2024,14
usa_NC_0036_0095,88,1.1222,0.1490,0.2597,626,1996-01-26,2024-12-08,58.0769,13,50.2150,20,15.7108,2.0860,-7.8619,-23.5727,1996_2010,1996_2024,14
usa_NC_0036_0096,88,1.1987,0.1440,0.3036,615,1996-01-26,2024-12-08,59.5154,13,52.7235,17,16.7818,2.0160,-6.7919,-23.5737,1996_2010,1996_2024,14
usa_NC_0036_0097,88,1.2069,0.1411,0.3113,626,1996-01-26,2024-12-08,51.7923,13,45.7824,17,16.8966,1.9754,-6.0100,-22.9066,1996_2010,1996_2024,14
usa_NC_0036_0098,88,1.2732,0.1383,0.3499,609,1996-01-26,2024-12-08,43.9385,13,42.0824,17,17.8248,1.9362,-1.8561,-19.6809,1996_2010,1996_2024,14
usa_NC_0036_0099,88,1.3425,0.1400,0.3636,623,1996-01-26,2024-12-08,43.6231,13,47.2300,20,18.7950,1.9600,3.6069,-15.1881,1996_2010,1996_2024,14
usa_NC_0036_0100,89,1.2906,0.1325,0.3684,629,1996-01-26,2024-12-08,40.9462,13,45.4500,22,18.0684,1.8550,4.5038,-13.5646,1996_2010,1996_2024,14
usa_NC_0036_0101,89,1.2580,0.1261,0.3823,622,1996-01-26,2024-12-08,40.7769,13,45.1136,22,17.6120,1.7654,4.3367,-13.2753,1996_2010,1996_2024,14
usa_NC_0036_0102,89,1.2174,0.1232,0.3775,623,1996-01-26,2024-12-08,41.7308,13,43.6364,22,17.0436,1.7248,1.9056,-15.1380,1996_2010,1996_2024,14
usa_NC_0036_0103,89,1.1757,0.1205,0.3746,615,1996-01-26,2024-12-08,40.4769,13,42.2250,24,16.4598,1.6870,1.7481,-14.7117,1996_2010,1996_2024,14
usa_NC_0036_0104,89,1.1235,0.1193,0.3625,604,1996-01-26,2024-12-08,40.8308,13,40.9455,22,15.7290,1.6702,0.1147,-15.6143,1996_2010,1996_2024,14
usa_NC_0036_0105,89,1.1537,0.1153,0.3911,603,1996-01-26,2024-12-08,35.9462,13,37.8217,23,16.1518,1.6142,1.8756,-14.2762,1996_2010,1996_2024,14
usa_NC_0036_0106,89,1.1654,0.1157,0.3965,598,1996-01-26,2024-12-08,28.8308,13,31.7045,22,16.3156,1.6198,2.8738,-13.4418,1996_2010,1996_2024,14
usa_NC_0036_0107,89,1.1473,0.1137,0.3958,602,1996-01-26,2024-12-08,31.6154,13,35.4913,23,16.0622,1.5918,3.8759,-12.1863,1996_2010,1996_2024,14
usa_NC_0036_0108,89,1.1087,0.1138,0.3768,607,1996-01-26,2024-12-08,29.5615,13,38.5304,23,15.5218,1.5932,8.9689,-6.5529,1996_2010,1996_2024,14
usa_NC_0036_0109,90,1.0473,0.1154,0.3409,616,1996-01-26,2024-12-08,33.5286,14,41.7182,22,14.6622,1.6156,8.1896,-6.4726,1996_2010,1996_2024,14
usa_NC_0036_0110,90,1.1030,0.1228,0.3352,619,1996-01-26,2024-12-08,33.4429,14,39.3800,20,15.4420,1.7192,5.9371,-9.5049,1996_2010,1996_2024,14
usa_NC_0036_0111,90,1.1671,0.1286,0.3447,606,1996-01-26,2024-12-08,34.8500,14,36.6941,17,16.3394,1.8004,1.8441,-14.4953,1996_2010,1996_2024,14
usa_NC_0036_0112,90,1.2381,0.1333,0.3523,614,1996-01-26,2024-12-08,36.5786,14,39.4316,19,17.3334,1.8662,2.8530,-14.4804,1996_2010,1996_2024,14
usa_NC_0037_0001,90,1.3286,0.1412,0.3669,591,1996-01-26,2024-12-08,34.6727,11,36.7526,19,18.6004,1.9768,2.0799,-16.5205,1996_2010,1996_2024,14
usa_NC_0037_0002,90,1.3013,0.1420,0.3559,588,1996-01-26,2024-12-08,33.3273,11,34.6389,18,18.2182,1.9880,1.3116,-16.9066,1996_2010,1996_2024,14
usa_NC_0037_0003,90,1.2743,0.1435,0.3417,588,1996-01-26,2024-12-08,28.4818,11,31.5278,18,17.8402,2.0090,3.0460,-14.7942,1996_2010,1996_2024,14
usa_NC_0037_0004,90,1.2268,0.1468,0.3171,582,1996-01-26,2024-12-08,26.6636,11,34.8187,16,17.1752,2.0552,8.1551,-9.0201,1996_2010,1996_2024,14
usa_NC_0037_0005,90,1.1706,0.1503,0.2871,583,1996-01-26,2024-12-08,23.0091,11,31.6176,17,16.3884,2.1042,8.6086,-7.7798,1996_2010,1996_2024,14
usa_NC_0037_0006,90,1.0853,0.1517,0.2521,588,1996-01-26,2024-12-08,25.8800,10,35.9944,18,15.1942,2.1238,10.1144,-5.0798,1996_2010,1996_2024,14
